states,actions
"[0.02761165418194154, 0.0, 0.148518872240069, 0.04946529924563947]",[0.09283483021784456]
"[0.02761165418194154, 0.0, 0.11881509779205501, 0.03957223939650589]",[-0.6028579389784716]
"[0.02761165418194154, 0.0, 0.09505207823364392, 0.031657791517204714]",[-0.5296736889897045]
"[0.02761165418194154, 0.0, 0.07604166258691514, 0.02532623321374672]",[-0.10998222221175778]
"[0.030679615757712823, 0.0, 0.2142314088580961, 0.02026098657100306]",[0.062246951161440044]
"[0.030679615757712823, 0.0, 0.17138512708647702, 0.016208789256836553]",[-0.13388136788877458]
"[0.030679615757712823, 0.0, 0.13710810166918175, 0.01296703140545219]",[-0.5182475799957532]
"[0.030679615757712823, 0.0, 0.10968648133534531, 0.01037362512437312]",[-0.6514884022398345]
"[0.030679615757712823, 0.003067961575771161, 0.08774918506827634, 0.16169697888804535]",[-0.34949284253557045]
"[0.030679615757712823, 0.003067961575771161, 0.07019934805462102, 0.12935758311044765]",[0.3076978951062641]
"[0.030679615757712823, 0.003067961575771161, 0.05615947844369673, 0.10348606648835812]",[0.9500258393347601]
"[0.0337475773334841, 0.003067961575771161, 0.1983256615435216, 0.08278885319069218]",[1.1050339749582136]
"[0.0337475773334841, 0.003067961575771161, 0.15866052923481733, 0.06623108255254806]",[0.3733625757018019]
"[0.030679615757712823, 0.003067961575771161, -0.02646965540071, 0.05298486604206687]",[-0.5296662920537157]
"[0.030679615757712823, 0.0, -0.021175724320568134, -0.11101018595491041]",[-0.6147389560585861]
"[0.030679615757712823, 0.0, -0.016940579456454552, -0.08880814876391696]",[-0.2088316392259586]
"[0.030679615757712823, 0.0, -0.013552463565163597, -0.07104651901113357]",[-0.26987993258262216]
"[0.030679615757712823, 0.0, -0.010841970852130789, -0.05683721520892959]",[-0.7533670827840988]
"[0.030679615757712823, 0.0, -0.008673576681704764, -0.04546977216710957]",[-0.6329407316335243]
"[0.030679615757712823, -0.003067961575771161, -0.0069388613453638115, -0.18977389652226861]",[-0.133611077456064]
"[0.030679615757712823, -0.003067961575771161, -0.005551089076291094, -0.15181911721782626]",[-0.2580359159779084]
"[0.030679615757712823, -0.003067961575771161, -0.004440871261032875, -0.12145529377426101]",[-0.931539809312853]
"[0.030679615757712823, -0.003067961575771161, -0.003552697008826211, -0.09716423501942018]",[-1.284145327319333]
"[0.030679615757712823, -0.003067961575771161, -0.002842157607060969, -0.07773138801553614]",[-0.7460379087605463]
"[0.0337475773334841, -0.003067961575771161, 0.15112435270291513, -0.06218511041242891]",[-0.09528955115464374]
"[0.0337475773334841, 0.0, 0.12089948216233215, 0.10364999045862078]",[-0.08911430725252906]
"[0.0337475773334841, 0.0, 0.09671958572986572, 0.08291999236689662]",[-0.21722452364907857]
"[0.0337475773334841, 0.0, 0.07737566858389244, 0.0663359938935173]",[0.13691600833861473]
"[0.03681553890925539, 0.0, 0.21529861365567826, 0.053068795114796785]",[0.667974950338549]
"[0.03681553890925539, 0.0, 0.17223889092454248, 0.04245503609183743]",[0.3443800406139439]
"[0.03681553890925539, 0.0, 0.13779111273963385, 0.03396402887346994]",[-0.4979280548428785]
"[0.03681553890925539, 0.0, 0.11023289019170734, 0.027171223098804376]",[-0.8215466087308461]
"[0.03681553890925539, 0.0, 0.08818631215336592, 0.02173697847905487]",[-0.44346685210266706]
"[0.03681553890925539, 0.0, 0.0705490497226926, 0.01738958278323821]",[-0.022484118117861454]
"[0.039883500485026674, 0.0, 0.2098373185667184, 0.013911666226590569]",[0.04283620120307348]
"[0.039883500485026674, 0.0, 0.16786985485337458, 0.011129332981255402]",[-0.19838410620838146]
"[0.039883500485026674, 0.0, 0.13429588388269953, 0.008903466385021375]",[-0.5636137765367567]
"[0.039883500485026674, 0.0, 0.10743670710615971, 0.007122773108022784]",[-0.6728076677107998]
"[0.039883500485026674, 0.0, 0.08594936568492773, 0.005698218486429596]",[-0.3675413447072673]
"[0.039883500485026674, 0.0, 0.068759492547942, 0.004558574789143677]",[-0.05217282408865043]
"[0.039883500485026674, 0.0, 0.05500759403835365, 0.003646859831292204]",[-0.005034029498236797]
"[0.04295146206079795, 0.0, 0.1974041540192466, 0.0029174878650337632]",[-0.09365631415232444]
"[0.04295146206079795, 0.0, 0.15792332321539715, 0.0023339902920440636]",[-0.26958646848905604]
"[0.04295146206079795, 0.0, 0.12633865857231763, 0.0018671922336466196]",[-0.553243400660811]
"[0.04295146206079795, 0.0, 0.10107092685785402, 0.0014937537869172957]",[-0.6515552858074687]
"[0.04295146206079795, 0.0, 0.0808567414862833, 0.0011950030295224678]",[-0.37073809722611445]
"[0.04295146206079795, 0.0, 0.06468539318902655, 0.0009560024236066056]",[-0.06948017726723832]
"[0.04295146206079795, 0.0, 0.051748314551220975, 0.0007648019388852845]",[-0.019561638089211304]
"[0.04295146206079795, 0.0, 0.04139865164097678, 0.0006118415510911746]",[-0.1020040916137947]
"[0.04295146206079795, 0.0, 0.0331189213127816, 0.0004894732408899927]",[-0.15368822170247326]
"[0.04601942363656923, 0.0, 0.17989321583878937, 0.00039157859271199413]",[-0.1459389611147262]
"[0.04601942363656923, 0.0, 0.14391457267103158, 0.00031326287418664833]",[-0.2469529828467917]
"[0.04601942363656923, 0.0, 0.11513165813682535, 0.00025061029933226564]",[-0.5335770145240512]
"[0.04601942363656923, 0.0, 0.09210532650946046, 0.00020048823947149685]",[-0.6597748325434128]
"[0.04601942363656923, 0.0, 0.0736842612075681, 0.00016039059156014446]",[-0.3895854791103173]
"[0.04601942363656923, 0.0, 0.05894740896605466, 0.00012831247323674688]",[-0.0828674904662002]
"[0.04601942363656923, 0.0, 0.04715792717284373, 0.00010264997857234448]",[-0.02688439611141321]
"[0.04601942363656923, 0.0, 0.037726341738274716, 8.211998286355993e-05]",[-0.10872744662817484]
"[0.04601942363656923, 0.0, 0.03018107339062004, 6.569598627947926e-05]",[-0.16231614106163375]
"[0.04601942363656923, -0.003067961575771161, 0.024144858712495942, -0.15334552199954032]",[-0.155577674924436]
"[0.04601942363656923, -0.003067961575771161, 0.019315886969996754, -0.12267641759964931]",[-0.4683373639756291]
"[0.04601942363656923, -0.003067961575771161, 0.015452709575997758, -0.09814113407972513]",[-1.0525837480298472]
"[0.04601942363656923, -0.003067961575771161, 0.012362167660798118, -0.07851290726375737]",[-1.3019605363729543]
"[0.04601942363656923, -0.003067961575771161, 0.009889734128638583, -0.06281032581102863]",[-0.7525157047609992]
"[0.04601942363656923, -0.003067961575771161, 0.007911787302910867, -0.05024826064882859]",[-0.1337385230103768]
"[0.04908738521234052, -0.003067961575771161, 0.15972750863089313, -0.04019860851906287]",[-0.022343195850750452]
"[0.04908738521234052, -0.003067961575771161, 0.12778200690471442, -0.03215888681526735]",[-0.3107468977744661]
"[0.04908738521234052, -0.003067961575771161, 0.10222560552377136, -0.025727109452191144]",[-0.711511296285226]
"[0.04908738521234052, -0.003067961575771161, 0.08178048441901709, -0.0205816875617586]",[-0.8187220322729781]
"[0.04908738521234052, -0.003067961575771161, 0.06542438753521385, -0.016465350049401195]",[-0.4999791583222496]
"[0.0521553467881118, -0.003067961575771161, 0.20573758881673543, -0.01317228003952664]",[-0.17966840253157054]
"[0.0521553467881118, -0.003067961575771161, 0.16459007105338852, -0.01053782403164405]",[-0.2578949613824768]
"[0.0521553467881118, -0.003067961575771161, 0.13167205684271055, -0.008430259225320924]",[-0.6423455199734822]
"[0.0521553467881118, -0.003067961575771161, 0.10533764547416835, -0.006744207380279477]",[-0.8170278820305963]
"[0.05522330836388308, -0.003067961575771161, 0.2376681951678985, -0.00539536590423495]",[-0.5322809389854781]
"[0.05522330836388308, -0.003067961575771161, 0.19013455613431907, -0.00431629272338796]",[-0.3248625534296454]
"[0.05522330836388308, 0.0, 0.15210764490745543, 0.1499450446098649]",[-0.5572053959875156]
"[0.05829126993965436, 0.0, 0.27508419471452816, 0.11995603568789193]",[-0.4319236181869972]
"[0.05829126993965436, 0.0, 0.22006735577162262, 0.09596482855030786]",[0.2531028392198418]
"[0.05829126993965436, 0.0, 0.1760538846172981, 0.07677186284024629]",[0.5185536687839055]
"[0.06135923151542565, 0.0, 0.2942411864824024, 0.061417490272191344]",[-0.07846427246116017]
"[0.06135923151542565, 0.0, 0.2353929491859219, 0.04913399221774739]",[-0.6206260331369293]
"[0.06135923151542565, 0.0, 0.18831435934873753, 0.03930719377422065]",[-0.7753003419770058]
"[0.06135923151542565, 0.0, 0.15065148747898993, 0.03144575501937652]",[-0.6733077520767397]
"[0.06442719309119693, 0.003067961575771161, 0.27391926877175665, 0.17855468280404807]",[-0.3518877305784098]
"[0.06442719309119693, 0.003067961575771161, 0.2191354150174054, 0.14284374624324414]",[0.10758258294870254]
"[0.0674951546669682, 0.003067961575771161, 0.3287064108024875, 0.11427499699459531]",[0.4186918571055253]
"[0.0674951546669682, 0.003067961575771161, 0.26296512864198984, 0.09141999759566488]",[0.3405615084812992]
"[0.0674951546669682, 0.003067961575771161, 0.21037210291359187, 0.07313599807653759]",[-0.2687766958690292]
"[0.0674951546669682, 0.003067961575771161, 0.1682976823308735, 0.0585087984612187]",[-0.6894935547329483]
"[0.07056311624273949, 0.003067961575771161, 0.28803622465326306, 0.04680703876897496]",[-0.4519075809835929]
"[0.07056311624273949, 0.003067961575771161, 0.23042897972261045, 0.037445631015174285]",[-0.18059880678786375]
"[0.07056311624273949, 0.006135923151542766, 0.18434318377808845, 0.18335458360073176]",[-0.3700207040764474]
"[0.07363107781851078, 0.006135923151542766, 0.300872625811035, 0.14668366688056267]",[-0.2495663880091341]
"[0.07363107781851078, 0.006135923151542766, 0.24069810064882802, 0.11734693350445013]",[0.41816681634012287]
"[0.07363107781851078, 0.006135923151542766, 0.19255848051906232, 0.09387754680355442]",[0.6780877708770147]
"[0.07363107781851078, 0.006135923151542766, 0.15404678441524977, 0.07510203744283217]",[0.08490005908363296]
"[0.07669903939428206, 0.006135923151542766, 0.2766355063207637, 0.06008162995425437]",[-0.3310462472513653]
"[0.07669903939428206, 0.006135923151542766, 0.22130840505661098, 0.04806530396342623]",[-0.31529992890672387]
"[0.07669903939428206, 0.006135923151542766, 0.17704672404528887, 0.038452243170752354]",[-0.3863010130867572]
"[0.07669903939428206, 0.006135923151542766, 0.14163737923623065, 0.030761794536601883]",[-0.4611334165090772]
"[0.07669903939428206, 0.006135923151542766, 0.11330990338898461, 0.02460943562928719]",[-0.24566754637352442]
"[0.07669903939428206, 0.006135923151542766, 0.0906479227111876, 0.0196875485034127]",[0.019935539493408077]
"[0.07976700097005335, 0.006135923151542766, 0.22591641695751408, 0.015750038802735844]",[0.07815883319888713]
"[0.07976700097005335, 0.006135923151542766, 0.18073313356601162, 0.012600031042211413]",[-0.11077575422207002]
"[0.07976700097005335, 0.006135923151542766, 0.14458650685280894, 0.01008002483376913]",[-0.45157799941054877]
"[0.07976700097005335, 0.006135923151542766, 0.11566920548224724, 0.008064019867020988]",[-0.5691243733300343]
"[0.07976700097005335, 0.006135923151542766, 0.09253536438579779, 0.006451215893633844]",[-0.2760390718633073]
"[0.07976700097005335, 0.006135923151542766, 0.07402829150863832, 0.005160972714918444]",[0.0371962350671452]
"[0.08283496254582462, 0.006135923151542766, 0.2126207119954744, 0.004128778171946124]",[0.08777122769629785]
"[0.08283496254582462, 0.006135923151542766, 0.17009656959637942, 0.0033030225375512146]",[-0.12129916351473147]
"[0.08283496254582462, 0.006135923151542766, 0.13607725567710283, 0.0026424180300352873]",[-0.4678170938980696]
"[0.08283496254582462, 0.006135923151542766, 0.10886180454168226, 0.002113934424016861]",[-0.5806003498999114]
"[0.0859029241215959, 0.009203884727313927, 0.24048752242191096, 0.15508922632776034]",[-0.2834883718650352]
"[0.0859029241215959, 0.009203884727313927, 0.1923900179375284, 0.12407138106217985]",[0.2417397583375997]
"[0.0859029241215959, 0.009203884727313927, 0.15391201435002255, 0.09925710484975525]",[0.588968640424699]
"[0.0859029241215959, 0.009203884727313927, 0.12312961148001822, 0.07940568387979852]",[0.6252293455143372]
"[0.0859029241215959, 0.009203884727313927, 0.09850368918401387, 0.06352454710383881]",[0.29252592688331525]
"[0.0859029241215959, 0.009203884727313927, 0.07880295134721127, 0.050819637683076735]",[-0.010931874314669729]
"[0.0859029241215959, 0.009203884727313927, 0.06304236107776884, 0.04065571014646707]",[-0.04372864421166259]
"[0.0859029241215959, 0.009203884727313927, 0.05043388886221489, 0.03252456811713955]",[0.04660401844985246]
"[0.0859029241215959, 0.006135923151542766, 0.04034711108977174, -0.12737842429484658]",[0.09549710923380181]
"[0.0859029241215959, 0.006135923151542766, 0.03227768887181792, -0.10190273943587158]",[-0.25087221655667685]
"[0.0859029241215959, 0.006135923151542766, 0.025822151097454338, -0.0815221915486859]",[-0.8641973450025964]
"[0.0859029241215959, 0.006135923151542766, 0.02065772087796347, -0.0652177532389544]",[-1.1138102646583228]
"[0.0859029241215959, 0.006135923151542766, 0.016526176702370776, -0.05217420259114647]",[-0.55412882950053]
"[0.08897088569736719, 0.006135923151542766, 0.1666190201504607, -0.041739362072917174]",[0.06901987883267324]
"[0.08897088569736719, 0.006135923151542766, 0.1332952161203682, -0.03339148965835648]",[0.05596204458073209]
"[0.08897088569736719, 0.006135923151542766, 0.10663617289629457, -0.02671319172668518]",[-0.40503943629563177]
"[0.08897088569736719, 0.006135923151542766, 0.08530893831703601, -0.021370553381331092]",[-0.6343484770896209]
"[0.08897088569736719, 0.006135923151542766, 0.06824715065362863, -0.017096442705081927]",[-0.34517726006117694]
"[0.08897088569736719, 0.009203884727313927, 0.054597720522902016, 0.13972092462446994]",[0.006171839330996872]
"[0.09203884727313846, 0.009203884727313927, 0.19707625520688588, 0.11177673969956459]",[0.4087515228373423]
"[0.09203884727313846, 0.009203884727313927, 0.15766100416550888, 0.08942139175965735]",[0.7844259718080159]
"[0.09203884727313846, 0.009203884727313927, 0.12612880333240728, 0.07153711340774294]",[0.6735445835579386]
"[0.09203884727313846, 0.009203884727313927, 0.10090304266592565, 0.057229690726188664]",[0.005384211821010454]
"[0.09203884727313846, 0.009203884727313927, 0.08072243413274016, 0.04578375258097367]",[-0.31388182709566337]
"[0.09203884727313846, 0.009203884727313927, 0.06457794730619248, 0.03662700206476188]",[-0.10893476728992033]
"[0.09203884727313846, 0.009203884727313927, 0.0516623578449531, 0.029301601651809506]",[0.10641567890917476]
"[0.09203884727313846, 0.009203884727313927, 0.04132988627596301, 0.02344128132145329]",[0.1263068723006386]
"[0.09203884727313846, 0.006135923151542766, 0.033063909020770055, -0.1346450537313899]",[0.058494799170846046]
"[0.09203884727313846, 0.006135923151542766, 0.026451127216616577, -0.10771604298511761]",[-0.3115601747466814]
"[0.09203884727313846, 0.006135923151542766, 0.02116090177329344, -0.08617283438809409]",[-0.8932985525481563]
"[0.08897088569736719, 0.006135923151542766, -0.13646935736993004, -0.06893826751047527]",[-1.1212581982778214]
"[0.08897088569736719, 0.006135923151542766, -0.1091754858959435, -0.05515061400836885]",[-0.44108831140951177]
"[0.09203884727313846, 0.006135923151542766, 0.06605769007180928, -0.04412049120668371]",[0.46639282360200474]
"[0.09203884727313846, 0.006135923151542766, 0.05284615205744725, -0.03529639296536402]",[0.5716512191906463]
"[0.09203884727313846, 0.006135923151542766, 0.04227692164595798, -0.028237114372274164]",[-0.16202626131612857]
"[0.09203884727313846, 0.006135923151542766, 0.03382153731676674, -0.022589691497842068]",[-0.6962933429218386]
"[0.09203884727313846, 0.006135923151542766, 0.027057229853412856, -0.018071753198285023]",[-0.46148418351070963]
"[0.09203884727313846, 0.006135923151542766, 0.02164578388273064, -0.014457402558633703]",[-0.02823862001582188]
"[0.09203884727313846, 0.009203884727313927, 0.017316627106184868, 0.14183215674162852]",[0.09273105382970932]
"[0.09203884727313846, 0.009203884727313927, 0.013853301684947361, 0.11346572539329713]",[0.32768627551809343]
"[0.09203884727313846, 0.009203884727313927, 0.011082641347957889, 0.09077258031462065]",[0.834528761085884]
"[0.09203884727313846, 0.009203884727313927, 0.008866113078366489, 0.07261806425171358]",[1.0792314144669952]
"[0.09203884727313846, 0.009203884727313927, 0.007092890462693013, 0.05809445140135949]",[0.5553562681369731]
"[0.09203884727313846, 0.006135923151542766, 0.005674312370154588, -0.10692251766747063]",[-0.051047191050058414]
"[0.08897088569736719, 0.006135923151542766, -0.14885862889244095, -0.08553801413395945]",[-0.5009928915542858]
